,MESS_DATUM,GS_10
1215,202111271545,0.0
1216,202111271600,0.0
1217,202111271615,0.0
1218,202111271630,0.0
1219,202111271645,0.0
1220,202111271700,0.0
1221,202111271715,0.0
1222,202111271730,0.0
1223,202111271745,0.0
1224,202111271800,0.0
1225,202111271815,0.0
1226,202111271830,0.0
1227,202111271845,0.0
1228,202111271900,0.0
1229,202111271915,0.0
1230,202111271930,0.0
1231,202111271945,0.0
1232,202111272000,0.0
1233,202111272015,0.0
1234,202111272030,0.0
1235,202111272045,0.0
1236,202111272100,0.0
1237,202111272115,0.0
1238,202111272130,0.0
1239,202111272145,0.0
1240,202111272200,0.0
1241,202111272215,0.0
1242,202111272230,0.0
1243,202111272245,0.0
1244,202111272300,0.0
1245,202111272315,0.0
1246,202111272330,0.0
1247,202111272345,0.0
1248,202111280000,0.0
1249,202111280015,0.0
1250,202111280030,0.0
1251,202111280045,0.0
1252,202111280100,0.0
1253,202111280115,0.0
1254,202111280130,0.0
1255,202111280145,0.0
1256,202111280200,0.0
1257,202111280215,0.0
1258,202111280230,0.0
1259,202111280245,0.0
1260,202111280300,0.0
1261,202111280315,0.0
1262,202111280330,0.0
1263,202111280345,0.0
1264,202111280400,0.0
1265,202111280415,0.0
1266,202111280430,0.0
1267,202111280445,0.0
1268,202111280500,0.0
1269,202111280515,0.0
1270,202111280530,0.0
1271,202111280545,0.0
1272,202111280600,0.0
1273,202111280615,0.0
1274,202111280630,0.0
1275,202111280645,0.0
1276,202111280700,0.1
1277,202111280715,0.4
1278,202111280730,0.7
1279,202111280745,1.4
1280,202111280800,2.7
1281,202111280815,2.25
1282,202111280830,2.65
1283,202111280845,2.45
1284,202111280900,1.85
1285,202111280915,2.0
1286,202111280930,4.1
1287,202111280945,4.35
1288,202111281000,5.25
1289,202111281015,4.8
1290,202111281030,6.0
1291,202111281045,6.2
1292,202111281100,7.8
1293,202111281115,8.6
1294,202111281130,7.7
1295,202111281145,6.25
1296,202111281200,4.05
1297,202111281215,3.95
1298,202111281230,4.35
1299,202111281245,4.55
1300,202111281300,4.05
1301,202111281315,3.2
1302,202111281330,2.1
1303,202111281345,2.1
1304,202111281400,2.3
1305,202111281415,1.85
1306,202111281430,1.25
1307,202111281445,0.5
1308,202111281500,0.2
1309,202111281515,0.0
1310,202111281530,0.0
1311,202111281545,0.0
1312,202111281600,0.0
1313,202111281615,0.0
1314,202111281630,0.0
1315,202111281645,0.0
1316,202111281700,0.0
1317,202111281715,0.0
1318,202111281730,0.0
1319,202111281745,0.0
1320,202111281800,0.0
1321,202111281815,0.0
1322,202111281830,0.0
1323,202111281845,0.0
1324,202111281900,0.0
1325,202111281915,0.0
1326,202111281930,0.0
1327,202111281945,0.0
1328,202111282000,0.0
1329,202111282015,0.0
1330,202111282030,0.0
1331,202111282045,0.0
1332,202111282100,0.0
1333,202111282115,0.0
1334,202111282130,0.0
1335,202111282145,0.0
1336,202111282200,0.0
1337,202111282215,0.0
1338,202111282230,0.0
1339,202111282245,0.0
1340,202111282300,0.0
1341,202111282315,0.0
1342,202111282330,0.0
1343,202111282345,0.0
1344,202111290000,0.0
1345,202111290015,0.0
1346,202111290030,0.0
1347,202111290045,0.0
1348,202111290100,0.0
1349,202111290115,0.0
1350,202111290130,0.0
1351,202111290145,0.0
1352,202111290200,0.0
1353,202111290215,0.0
1354,202111290230,0.0
1355,202111290245,0.0
1356,202111290300,0.0
1357,202111290315,0.0
1358,202111290330,0.0
1359,202111290345,0.0
1360,202111290400,0.0
1361,202111290415,0.0
1362,202111290430,0.0
1363,202111290445,0.0
1364,202111290500,0.0
1365,202111290515,0.0
1366,202111290530,0.0
1367,202111290545,0.0
1368,202111290600,0.0
1369,202111290615,0.0
1370,202111290630,0.0
1371,202111290645,0.0
1372,202111290700,0.1
1373,202111290715,0.25
1374,202111290730,0.55
1375,202111290745,1.05
1376,202111290800,2.15
1377,202111290815,1.65
1378,202111290830,1.55
1379,202111290845,3.0
1380,202111290900,4.4
1381,202111290915,11.100000000000001
1382,202111290930,19.200000000000003
1383,202111290945,11.85
1384,202111291000,7.65
1385,202111291015,3.9000000000000004
1386,202111291030,2.9000000000000004
1387,202111291045,4.8
1388,202111291100,1.7999999999999998
1389,202111291115,1.15
1390,202111291130,3.45
1391,202111291145,5.9
1392,202111291200,7.199999999999999
1393,202111291215,10.35
1394,202111291230,6.95
1395,202111291245,6.45
1396,202111291300,4.45
1397,202111291315,2.8
1398,202111291330,2.9000000000000004
1399,202111291345,3.4000000000000004
1400,202111291400,3.8
1401,202111291415,1.7
1402,202111291430,0.7
1403,202111291445,0.4
1404,202111291500,0.30000000000000004
1405,202111291515,0.1
1406,202111291530,0.0
1407,202111291545,0.0
1408,202111291600,0.0
1409,202111291615,0.0
1410,202111291630,0.0
1411,202111291645,0.0
1412,202111291700,0.0
1413,202111291715,0.0
1414,202111291730,0.0
1415,202111291745,0.0
1416,202111291800,0.0
1417,202111291815,0.0
1418,202111291830,0.0
1419,202111291845,0.0
1420,202111291900,0.0
1421,202111291915,0.0
1422,202111291930,0.0
1423,202111291945,0.0
1424,202111292000,0.0
1425,202111292015,0.0
1426,202111292030,0.0
1427,202111292045,0.0
1428,202111292100,0.0
1429,202111292115,0.0
1430,202111292130,0.0
1431,202111292145,0.0
1432,202111292200,0.0
1433,202111292215,0.0
1434,202111292230,0.0
1435,202111292245,0.0
1436,202111292300,0.0
1437,202111292315,0.0
1438,202111292330,0.0
1439,202111292345,0.0
1440,202111300000,0.0
1441,202111300015,0.0
1442,202111300030,0.0
1443,202111300045,0.0
1444,202111300100,0.0
1445,202111300115,0.0
1446,202111300130,0.0
1447,202111300145,0.0
1448,202111300200,0.0
1449,202111300215,0.0
1450,202111300230,0.0
1451,202111300245,0.0
1452,202111300300,0.0
1453,202111300315,0.0
1454,202111300330,0.0
1455,202111300345,0.0
1456,202111300400,0.0
1457,202111300415,0.0
1458,202111300430,0.0
1459,202111300445,0.0
1460,202111300500,0.0
1461,202111300515,0.0
1462,202111300530,0.0
1463,202111300545,0.0
1464,202111300600,0.0
1465,202111300615,0.0
1466,202111300630,0.0
1467,202111300645,0.0
1468,202111300700,0.0
1469,202111300715,0.05
1470,202111300730,0.15000000000000002
1471,202111300745,0.30000000000000004
1472,202111300800,0.5
1473,202111300815,4.25
1474,202111300830,5.65
1475,202111300845,3.3
1476,202111300900,3.5
1477,202111300915,4.15
1478,202111300930,5.75
1479,202111300945,7.5
1480,202111301000,8.3
1481,202111301015,9.149999999999999
1482,202111301030,15.25
1483,202111301045,9.8
1484,202111301100,4.6
1485,202111301115,6.1
1486,202111301130,6.8
1487,202111301145,7.050000000000001
1488,202111301200,14.450000000000001
1489,202111301215,8.4
1490,202111301230,6.3
1491,202111301245,6.3
1492,202111301300,4.5
1493,202111301315,3.25
1494,202111301330,2.95
1495,202111301345,5.25
1496,202111301400,4.95
1497,202111301415,2.45
1498,202111301430,1.75
1499,202111301445,1.3
1500,202111301500,0.5
1501,202111301515,0.0
1502,202111301530,0.0
1503,202111301545,0.0
1504,202111301600,0.0
1505,202111301615,0.0
1506,202111301630,0.0
1507,202111301645,0.0
1508,202111301700,0.0
1509,202111301715,0.0
1510,202111301730,0.0
1511,202111301745,0.0
1512,202111301800,0.0
1513,202111301815,0.0
1514,202111301830,0.0
1515,202111301845,0.0
1516,202111301900,0.0
1517,202111301915,0.0
1518,202111301930,0.0
1519,202111301945,0.0
1520,202111302000,0.0
1521,202111302015,0.0
1522,202111302030,0.0
1523,202111302045,0.0
1524,202111302100,0.0
1525,202111302115,0.0
1526,202111302130,0.0
1527,202111302145,0.0
1528,202111302200,0.0
1529,202111302215,0.0
1530,202111302230,0.0
1531,202111302245,0.0
1532,202111302300,0.0
1533,202111302315,0.0
1534,202111302330,0.0
1535,202111302345,0.0
1536,202112010000,0.0
1537,202112010015,0.0
1538,202112010030,0.0
1539,202112010045,0.0
1540,202112010100,0.0
1541,202112010115,0.0
1542,202112010130,0.0
1543,202112010145,0.0
1544,202112010200,0.0
1545,202112010215,0.0
1546,202112010230,0.0
1547,202112010245,0.0
1548,202112010300,0.0
1549,202112010315,0.0
1550,202112010330,0.0
1551,202112010345,0.0
1552,202112010400,0.0
1553,202112010415,0.0
1554,202112010430,0.0
1555,202112010445,0.0
1556,202112010500,0.0
1557,202112010515,0.0
1558,202112010530,0.0
1559,202112010545,0.0
1560,202112010600,0.0
1561,202112010615,0.0
1562,202112010630,0.0
1563,202112010645,0.0
1564,202112010700,0.1
1565,202112010715,0.15000000000000002
1566,202112010730,0.15000000000000002
1567,202112010745,0.30000000000000004
1568,202112010800,0.4
1569,202112010815,0.65
1570,202112010830,0.75
1571,202112010845,1.45
1572,202112010900,1.45
1573,202112010915,2.0
1574,202112010930,2.8
1575,202112010945,4.4
1576,202112011000,4.6
1577,202112011015,6.949999999999999
1578,202112011030,4.75
1579,202112011045,2.65
1580,202112011100,2.65
1581,202112011115,3.05
1582,202112011130,3.45
1583,202112011145,3.4
1584,202112011200,2.4
1585,202112011215,3.3
1586,202112011230,5.2
1587,202112011245,4.699999999999999
1588,202112011300,4.199999999999999
1589,202112011315,3.05
1590,202112011330,2.05
1591,202112011345,3.0
1592,202112011400,3.0999999999999996
1593,202112011415,2.6
1594,202112011430,1.4
1595,202112011445,0.4
1596,202112011500,0.2
1597,202112011515,0.0
1598,202112011530,0.0
1599,202112011545,0.0
1600,202112011600,0.0
1601,202112011615,0.0
1602,202112011630,0.0
1603,202112011645,0.0
1604,202112011700,0.0
1605,202112011715,0.0
1606,202112011730,0.0
1607,202112011745,0.0
1608,202112011800,0.0
1609,202112011815,0.0
1610,202112011830,0.0
1611,202112011845,0.0
1612,202112011900,0.0
1613,202112011915,0.0
1614,202112011930,0.0
1615,202112011945,0.0
1616,202112012000,0.0
1617,202112012015,0.0
1618,202112012030,0.0
1619,202112012045,0.0
1620,202112012100,0.0
1621,202112012115,0.0
1622,202112012130,0.0
1623,202112012145,0.0
1624,202112012200,0.0
1625,202112012215,0.0
1626,202112012230,0.0
1627,202112012245,0.0
1628,202112012300,0.0
1629,202112012315,0.0
1630,202112012330,0.0
1631,202112012345,0.0
1632,202112020000,0.0
1633,202112020015,0.0
1634,202112020030,0.0
1635,202112020045,0.0
1636,202112020100,0.0
1637,202112020115,0.0
1638,202112020130,0.0
1639,202112020145,0.0
1640,202112020200,0.0
1641,202112020215,0.0
1642,202112020230,0.0
1643,202112020245,0.0
1644,202112020300,0.0
1645,202112020315,0.0
1646,202112020330,0.0
1647,202112020345,0.0
1648,202112020400,0.0
1649,202112020415,0.0
1650,202112020430,0.0
1651,202112020445,0.0
1652,202112020500,0.0
1653,202112020515,0.0
1654,202112020530,0.0
1655,202112020545,0.0
1656,202112020600,0.0
1657,202112020615,0.0
1658,202112020630,0.0
1659,202112020645,0.0
1660,202112020700,0.0
1661,202112020715,0.05
1662,202112020730,0.15000000000000002
1663,202112020745,0.55
1664,202112020800,0.65
1665,202112020815,1.05
1666,202112020830,1.65
1667,202112020845,2.45
1668,202112020900,2.75
1669,202112020915,2.3
1670,202112020930,2.5
1671,202112020945,3.4499999999999997
1672,202112021000,3.25
1673,202112021015,4.55
1674,202112021030,3.45
1675,202112021045,3.25
1676,202112021100,3.15
1677,202112021115,3.1999999999999997
1678,202112021130,2.9
1679,202112021145,3.5999999999999996
1680,202112021200,4.1
1681,202112021215,4.95
1682,202112021230,3.05
1683,202112021245,2.5
1684,202112021300,2.3
1685,202112021315,2.95
1686,202112021330,2.95
1687,202112021345,2.15
1688,202112021400,1.55
1689,202112021415,0.65
1690,202112021430,0.44999999999999996
1691,202112021445,0.2
1692,202112021500,0.2
1693,202112021515,0.1
1694,202112021530,0.0
1695,202112021545,0.0
1696,202112021600,0.0
1697,202112021615,0.0
1698,202112021630,0.0
1699,202112021645,0.0
1700,202112021700,0.0
1701,202112021715,0.0
1702,202112021730,0.0
1703,202112021745,0.0
1704,202112021800,0.0
1705,202112021815,0.0
1706,202112021830,0.0
1707,202112021845,0.0
1708,202112021900,0.0
1709,202112021915,0.0
1710,202112021930,0.0
1711,202112021945,0.0
1712,202112022000,0.0
1713,202112022015,0.0
1714,202112022030,0.0
1715,202112022045,0.0
1716,202112022100,0.0
1717,202112022115,0.0
1718,202112022130,0.0
1719,202112022145,0.0
1720,202112022200,0.0
1721,202112022215,0.0
1722,202112022230,0.0
1723,202112022245,0.0
1724,202112022300,0.0
1725,202112022315,0.0
1726,202112022330,0.0
1727,202112022345,0.0
1728,202112030000,0.0
1729,202112030015,0.0
1730,202112030030,0.0
1731,202112030045,0.0
1732,202112030100,0.0
1733,202112030115,0.0
1734,202112030130,0.0
1735,202112030145,0.0
1736,202112030200,0.0
1737,202112030215,0.0
1738,202112030230,0.0
1739,202112030245,0.0
1740,202112030300,0.0
1741,202112030315,0.0
1742,202112030330,0.0
1743,202112030345,0.0
1744,202112030400,0.0
1745,202112030415,0.0
1746,202112030430,0.0
1747,202112030445,0.0
1748,202112030500,0.0
1749,202112030515,0.0
1750,202112030530,0.0
1751,202112030545,0.0
1752,202112030600,0.0
1753,202112030615,0.0
1754,202112030630,0.0
1755,202112030645,0.0
1756,202112030700,0.1
1757,202112030715,0.35
1758,202112030730,0.55
1759,202112030745,1.1
1760,202112030800,2.0
1761,202112030815,3.95
1762,202112030830,4.15
1763,202112030845,4.75
1764,202112030900,6.25
1765,202112030915,7.75
1766,202112030930,8.65
1767,202112030945,9.15
1768,202112031000,9.850000000000001
1769,202112031015,7.35
1770,202112031030,5.75
1771,202112031045,6.95
1772,202112031100,8.649999999999999
1773,202112031115,8.600000000000001
1774,202112031130,7.8
1775,202112031145,6.3999999999999995
1776,202112031200,5.8
1777,202112031215,5.15
1778,202112031230,4.85
1779,202112031245,5.4
1780,202112031300,5.2
1781,202112031315,4.5
1782,202112031330,3.4
1783,202112031345,2.35
1784,202112031400,1.95
1785,202112031415,1.4500000000000002
1786,202112031430,0.75
1787,202112031445,0.25
1788,202112031500,0.15000000000000002
1789,202112031515,0.0
1790,202112031530,0.0
1791,202112031545,0.0
1792,202112031600,0.0
1793,202112031615,0.0
1794,202112031630,0.0
1795,202112031645,0.0
1796,202112031700,0.0
1797,202112031715,0.0
1798,202112031730,0.0
1799,202112031745,0.0
1800,202112031800,0.0
1801,202112031815,0.0
1802,202112031830,0.0
1803,202112031845,0.0
1804,202112031900,0.0
1805,202112031915,0.0
1806,202112031930,0.0
1807,202112031945,0.0
1808,202112032000,0.0
1809,202112032015,0.0
1810,202112032030,0.0
1811,202112032045,0.0
1812,202112032100,0.0
1813,202112032115,0.0
1814,202112032130,0.0
1815,202112032145,0.0
1816,202112032200,0.0
1817,202112032215,0.0
1818,202112032230,0.0
1819,202112032245,0.0
1820,202112032300,0.0
1821,202112032315,0.0
1822,202112032330,0.0
1823,202112032345,0.0
1824,202112040000,0.0
1825,202112040015,0.0
1826,202112040030,0.0
1827,202112040045,0.0
1828,202112040100,0.0
1829,202112040115,0.0
1830,202112040130,0.0
1831,202112040145,0.0
1832,202112040200,0.0
1833,202112040215,0.0
1834,202112040230,0.0
1835,202112040245,0.0
1836,202112040300,0.0
1837,202112040315,0.0
1838,202112040330,0.0
1839,202112040345,0.0
1840,202112040400,0.0
1841,202112040415,0.0
1842,202112040430,0.0
1843,202112040445,0.0
1844,202112040500,0.0
1845,202112040515,0.0
1846,202112040530,0.0
1847,202112040545,0.0
1848,202112040600,0.0
1849,202112040615,0.0
1850,202112040630,0.0
1851,202112040645,0.0
1852,202112040700,0.0
1853,202112040715,0.15000000000000002
1854,202112040730,0.15000000000000002
1855,202112040745,0.35
1856,202112040800,0.55
1857,202112040815,1.05
1858,202112040830,1.25
1859,202112040845,1.4500000000000002
1860,202112040900,1.6500000000000001
1861,202112040915,1.55
1862,202112040930,2.1500000000000004
1863,202112040945,3.0
1864,202112041000,3.4
1865,202112041015,4.55
1866,202112041030,4.05
1867,202112041045,3.05
1868,202112041100,3.1500000000000004
1869,202112041115,2.6
1870,202112041130,2.7
1871,202112041145,2.2
1872,202112041200,2.2
1873,202112041215,1.9
1874,202112041230,1.4
1875,202112041245,1.35
1876,202112041300,1.35
1877,202112041315,1.3
1878,202112041330,1.2000000000000002
1879,202112041345,0.95
1880,202112041400,0.65
1881,202112041415,0.44999999999999996
1882,202112041430,0.35
1883,202112041445,0.15000000000000002
1884,202112041500,0.15000000000000002
1885,202112041515,0.0
1886,202112041530,0.0
1887,202112041545,0.0
1888,202112041600,0.0
1889,202112041615,0.0
1890,202112041630,0.0
1891,202112041645,0.0
1892,202112041700,0.0
1893,202112041715,0.0
1894,202112041730,0.0
1895,202112041745,0.0
1896,202112041800,0.0
1897,202112041815,0.0
1898,202112041830,0.0
1899,202112041845,0.0
1900,202112041900,0.0
1901,202112041915,0.0
1902,202112041930,0.0
1903,202112041945,0.0
1904,202112042000,0.0
1905,202112042015,0.0
1906,202112042030,0.0
1907,202112042045,0.0
1908,202112042100,0.0
1909,202112042115,0.0
1910,202112042130,0.0
1911,202112042145,0.0
1912,202112042200,0.0
1913,202112042215,0.0
1914,202112042230,0.0
1915,202112042245,0.0
1916,202112042300,0.0
1917,202112042315,0.0
1918,202112042330,0.0
1919,202112042345,0.0
1920,202112050000,0.0
1921,202112050015,0.0
1922,202112050030,0.0
1923,202112050045,0.0
1924,202112050100,0.0
1925,202112050115,0.0
1926,202112050130,0.0
1927,202112050145,0.0
1928,202112050200,0.0
1929,202112050215,0.0
1930,202112050230,0.0
1931,202112050245,0.0
1932,202112050300,0.0
1933,202112050315,0.0
1934,202112050330,0.0
1935,202112050345,0.0
1936,202112050400,0.0
1937,202112050415,0.0
1938,202112050430,0.0
1939,202112050445,0.0
1940,202112050500,0.0
1941,202112050515,0.0
1942,202112050530,0.0
1943,202112050545,0.0
1944,202112050600,0.0
1945,202112050615,0.0
1946,202112050630,0.0
1947,202112050645,0.0
1948,202112050700,0.1
1949,202112050715,0.2
1950,202112050730,0.4
1951,202112050745,0.6000000000000001
1952,202112050800,0.6000000000000001
1953,202112050815,0.75
1954,202112050830,1.35
1955,202112050845,1.7999999999999998
1956,202112050900,1.5
1957,202112050915,1.55
1958,202112050930,2.45
1959,202112050945,2.65
1960,202112051000,1.95
1961,202112051015,2.0999999999999996
1962,202112051030,1.9
1963,202112051045,2.4
1964,202112051100,2.8
1965,202112051115,4.7
1966,202112051130,4.9
1967,202112051145,5.9
1968,202112051200,6.199999999999999
1969,202112051215,6.7
1970,202112051230,6.3999999999999995
1971,202112051245,3.4000000000000004
1972,202112051300,1.9000000000000001
1973,202112051315,2.0
1974,202112051330,2.0999999999999996
1975,202112051345,3.55
1976,202112051400,4.85
1977,202112051415,3.3499999999999996
1978,202112051430,2.15
1979,202112051445,0.95
1980,202112051500,0.55
1981,202112051515,0.1
1982,202112051530,0.0
1983,202112051545,0.0
1984,202112051600,0.0
1985,202112051615,0.0
1986,202112051630,0.0
1987,202112051645,0.0
1988,202112051700,0.0
1989,202112051715,0.0
1990,202112051730,0.0
